sentence,label
والله حتى ضريتيني فقلبي 😢 مافهمتش هاد الناس بالخصوص اللي كايسمحو باغتصاب ولادهم اشمن طينة يااااربي تعطي دقة فقلب كل واحد كاتعطيه خاطرو يتعدى على دري صغير الله ياخد فيه الحق 😢😢,negative
قصة للعبرة زوينة بزاف شكرا على الموضوع 😍😍❤,positive
البنااات واش حتى نتوما فحالي.. كيجيني صوتها زوويين ملي كتحكي القصص😍👏,positive
صراااحة تصدمت بهاد قصة 😮ولكين عجباتني فنفس الوقت 😂❤,positive
هههههه يالاه تقديت فبلاصتي باش نعاس وهو يجيني الإشعار قلت والله تنتفرج عاد نعاس 😂😂وقبل من هذا كلو ماشاءالله على الزين المغربي الي تنفتخرو به ❤❤❤دعواتكم قريبه نولد وبالغربة صعيب لحال شوية,positive
معرفت علاش بعض العيالات كيرزقهوم الله برجالة مزيانين ومكيحمدوش الله ويشكروه حنا ملقينا حتا لي يدخل علينا خبزة انا واولادي واش هادا عدل والله حتا حشوبة والله😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,negative
حسبنا الله ونعم الوكيل أول قضية ضرني فخاطري بواحد الدرجة كبيرة 😭,negative
لاحول ولاقوة الا بالله العلي قصة حزينة ماشاءالله عليك 👍 مسيرة موفقة 👍❤️😘,positive
قلبي ضرني والله ، حكم ظالم لازم يحكمو عليهم بالإعدام في زوج وربي يكون معاه الأخ هشام 😢,negative
الله ياختي تعاصبت حتى عييت وفي الأخير قلتي خداو برائة كان غادي يسكت ليا القلب بقوة الفقصة راه هادوك خاصهوم الإعدام ،😭😭😭😭😭😭💔💔💔💔,negative
هدي مشي قصه هدي الفقصه بعينيها ضرني قلبي من هد الشي اللي سمعت و الاكتر من هدا هوا حكم البراءة من جريمه كتقطع القلب و توقف العقل 😡😡,negative
معرفتش علاش هاد الدولة كتيرة فيها الخيانة من طرف الزوجات.القصة صادمة💔,negative
لاحول ولاقوة إلا بالله العلي العظيم ،🤔والله يعجز اللسان على الكلام أمام هذه القصة😭👍.برافو فاطمة الزهراء.🥰👍👍الله يوفقك أكثر وأكثر ،،🤲🤲🤲🤲,negative
ضرني خاطري ملي سلات القصة بالبراءة ديال المجرمين😤,negative
ما كملت الحلقة تا بغيت نطرطق بالصدمات اوييييلي را تشوكييييت 💔💔,negative
ماقدرتش نتيق هادشي كيخوف ياربي وكيضر فالقلب 😭😭😭اش هاد القانون الله ياخد فيهم الحق,negative
شكون كيوجد الماكلة باش يدوز القصة كيصدق واكل كولشي قبل و كيتفرج هاكاك😂,positive
سنة طيبة فطوم .كي نشوف إشعار منك نبغي نطير فطوم .وكي العادة الجام قبل لا نتفرج ، مُتابعتك الوفية من الجزائر 🇩🇿 ضرني راسي من االظلم لي تعرضلو هشام 😔لكن كاين المحكمة والعدالة الإلاهية .عند الله تلتقي الخُصوم,negative
الشر والخبث بكل ماتحمله الكلمة من معنى😠😠 والصدمة هي الحكم😡😡😤😤 أويلي على البراءة😠😠😠,negative
فطومة سمحيلي مخي وجعني ليومة 🤯 وبصحتك القصة تاع الشعر شابة🥰😊 وسنة سعيدة🎉,positive
لا حول ولا قوة إلا بالله العلي العظيم 😭 حسبنا الله ونعم الوكيل الله ياخذ حق دوك الوليدات والأب ديالهم والله ينتقم من الجناة الفاسقين 🤲,negative
صدقيني حكمتني الحمة من هذي القصة منيش مصدقة كاين بشر كما هذو فوق لاض حسبي الله ونعم الوكيل،🇩🇿😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,negative
مبقايش تعطلي علينا و مكرهناش جوج حلقات فالنهار ههههه😁🤭 ❤❤,positive
هادي ماشي بشر ميمكنش هاد الناس عايشين معانا 💔مسكين راجلها بقى فيا💔,negative
حسبنا الله ونعم الوكيل في هذا الأم المشؤومة والله تألمت من جهة الأولاد بزااااف 🤲🤲🤲😭😭,negative
😱هدي راه خاصها الإعدام وقليل فحقها ،ملي تكرفصات على وليداتها ،الله يعطيها العداب😡,negative
سنة سعيدة تدخل عليك بصحة ولعافية وكل توفيق وعلى جميع المغاربة 😍😍,positive
لا حول ولا قوة الا بالله العلي العظيم. القضية ديال اليوم ضراتني في قلبي💔😥,negative
راسي زند علي من هاد القصة😢اول مرة كبقى فيا شي راجل,negative
القضية جلطاتني بالفقصة 🛑💔💔💔💔💔💔💔💔💔💔💔💔💔,negative
العنوان فيه خطأ لأن منين تجي تقراي العنوان كيتفهم باللي الزوج هو إبليس والأصح خاص اكون الزّوجة الإبليس باش اوضح باللي الزوجة هي الشريرة ماشي العكس 😊,positive
هالعار ماتبقايش تعاودي لينا قصص بدون نهاية.عاودي لينا القصص لي صافي تحكم فيها القضاء بشكل نهائي. باش مانتفقصوش بحال دابا😢😢,negative
قصة مؤلمة بزاف انا بقاو فيا الاولاد والأب عناو بزاف بحال هاد السيدة حشا واش تكون ام 🌹😘🎩,positive
اليوم راني من الأوائل عاد نسمع القصة ونزيد نكومنطي راني موجود العشا ونكملها ونوض مانتعشى مع وليداتي 😍😍👍,positive
صباح الخير نشفتي دمي ههههه هههههههههههههه هههههههههه 😂🤣 سردك رووووووووعة و بقيت متشوقة حتى لأخر القصة نحبك بززززززززززاف بززززززززززاف بززززززززززاف بززززززززززاف بززززززززززاف بززززززززززاف بززززززززززاف بززززززززززاف بززززززززززاف بززززززززززاف بززززززززززاف بززززززززززاف يا عسكري ههههه هههههههههههههه هههههههههه 😂 واصلي و ننتظر قصصك بفارغ الصبر و بكل شوق جزائرية مرت من هنا 🇩🇿🇩🇿🇩🇿💪💪💪,positive
تعصبت كون عرفت النهاية هكا كاع منتصنت للقصة من الاول😞😞,negative
حسبي الله ونعم الوكيل فيهم 💔😢,negative
😍😍 حلقة جديدة,positive
من الاول كان لازم يختارً المحامي صحيح هدي لازمها الاعدام 😢,negative
السلام عليكم ورحمة الله وبركاته فاطمة الزهراء سنة سعيدة الله يدخلها عليك بالصحة والهنا ياربي 🤲🥰هاد القضية خلاتني مصدومة الله يخرجنا من دار العيب بلا عيب 🤲😔,negative
ضرني خاطري والله 🥺😭، ياربي ياخد الحق فيها ياربي 🤲,negative
قناة حوار الليل كتهتم بالمواضيع الغامضة والمرعبة ..وكتخاطب الناس المثقفين بالدارجة المغربية ...مرحبا بكم 😀,positive
دائما التألق والجمال ما شاء الله ♥وسنة سعيدة فاطمة الزهراء 😍🤩🤩♥,positive
"""إنه من كيدكن إن كيدكن عظيم""قمة الغدر والخيانة وتاحراميات لي فهاد الحلقة مكطيحش فالبال.هاد صابرين راه إبليس شخصيا ولا كيستاشر معاها فهاد الأفكار الشيطانيةلا حول ولا قوة إلا باللهعلى العموم برافو عليك 👏👏",positive
حسبنا الله ونعم الوكيل 💔 😢 يمهل ولا يهمل,negative
سنة سعيدة⁦❤️⁩ وكل عام وانت بخير والله يعطيك الصحة 😍,positive
